iso3,year,gdp_growth
BTN,1997,5.37383856304811
BOL,1997,4.95420874299721
BIH,1997,36.6411284670344
BWA,1997,8.32589088396591
BRA,1997,3.39484598630671
VGB,1997,..
BRN,1997,-1.47117157218257
BGR,1997,-14.1153807642086
BFA,1997,6.31683473483768
BDI,1997,-1.58999999685828
CPV,1997,11.1184260583756
KHM,1997,4.00662107898111
CMR,1997,4.52731376625037
CAN,1997,4.28016686255228
CYM,1997,..
CAF,1997,5.29993601826074
TCD,1997,5.65339232788355
CHI,1997,..
CHL,1997,7.39173926780252
CHN,1997,9.23677989187537
COL,1997,3.43029367788374
COM,1997,4.03015366772979
COD,1997,-5.61704659870088
COG,1997,-0.624812152260716
CRI,1997,5.4761657748118
CIV,1997,9.6488400474633
HRV,1997,6.16938090310968
CUB,1997,2.78342505957131
CUW,1997,..
CYP,1997,2.64089463952175
CZE,1997,-0.518331043362068
DNK,1997,3.26089015774798
DJI,1997,..
DMA,1997,2.18562770161429
DOM,1997,8.88526906590393
ECU,1997,4.32786476432231
EGY,1997,5.49235474302942
SLV,1997,3.13797006665828
GNQ,1997,149.972963487965
ERI,1997,7.90868457794079
EST,1997,13.0500147441833
SWZ,1997,3.10280535039624
ETH,1997,3.13390685087593
FRO,1997,..
FJI,1997,-2.1999993686925
FIN,1997,6.33379565418399
FRA,1997,2.33629652937944
PYF,1997,-0.122814651501315
GAB,1997,5.73836739483843
GMB,1997,4.89999910999681
GEO,1997,10.5208042446244
DEU,1997,1.79216082094591
GHA,1997,4.19635744019571
GIB,1997,..
GRC,1997,4.48419924932439
GRL,1997,1.46892638096972
GRD,1997,5.01549460936745
GUM,1997,..
GTM,1997,4.36408994678341
GIN,1997,5.18160345773762
GNB,1997,6.50000000000006
GUY,1997,6.18066561019938
HTI,1997,2.70471393077787
HND,1997,4.59808306248539
HKG,1997,5.09974443529021
HUN,1997,3.1431221936127
ISL,1997,5.7716124249294
IND,1997,4.04982084998183
IDN,1997,4.6998788540334
IRN,1997,1.35039927371557
IRQ,1997,21.2379361268454
IRL,1997,11.0217645430167
IMN,1997,8.5999943330298
ISR,1997,3.79045235024513
ITA,1997,1.83021223388438
JAM,1997,-1.14045987235463
JPN,1997,0.981228732132223
JOR,1997,3.30847538304737
KAZ,1997,1.69999999949513
KEN,1997,0.474901921293579
KIR,1997,1.14285714285714
PRK,1997,..
KOR,1997,6.17055242658977
XKX,1997,..
KWT,1997,2.47332525804084
KGZ,1997,9.91525389550945
LAO,1997,6.87209127120695
LVA,1997,8.83691278400258
LBN,1997,1.05496666740667
LSO,1997,3.70360343607432
LBR,1997,106.279809220986
LBY,1997,5.21267102701061
LIE,1997,7.22513485456875
LTU,1997,8.31092156187248
LUX,1997,5.41983329431434
MAC,1997,-0.279062018409761
MDG,1997,3.69349261691789
MWI,1997,3.79241909271188
MYS,1997,7.32274185035924
MDV,1997,8.39794070627707
MLI,1997,4.82902433934804
MLT,1997,5.25698014497532
MHL,1997,-6.445662796487
MRT,1997,-4.04469652454418
MUS,1997,5.68747741886635
MEX,1997,7.19887615284711
FSM,1997,-6.0609374365163
MDA,1997,1.64706456037401
MCO,1997,2.23724875139526
MNG,1997,3.89671358377919
MNE,1997,..
MAR,1997,-1.56070234550782
MOZ,1997,11.8149459447588
MMR,1997,5.65158296304853
NAM,1997,4.22010030384476
NRU,1997,-8.9536553676121
NPL,1997,5.04861254517328
NLD,1997,4.3290534045255
NCL,1997,2.00715233042861
NZL,1997,2.0791517904474
NIC,1997,3.96665092760821
NER,1997,1.52747571050666
NGA,1997,2.93709941924899
MKD,1997,1.43998133659125
MNP,1997,..
NOR,1997,5.28460659472807
OMN,1997,6.03351250709945
PAK,1997,1.01439601077892
PLW,1997,2.29998756785868
PAN,1997,6.46099034039275
PNG,1997,-3.90438965639359
PRY,1997,4.24251610269859
PER,1997,6.47682442079709
PHL,1997,5.18641167406165
POL,1997,6.44900307851657
PRT,1997,4.40086775381248
PRI,1997,4.88008720930226
QAT,1997,30.0120397705512
ROU,1997,-4.8490627379703
RUS,1997,1.3999158052963
RWA,1997,13.8497524835684
WSM,1997,0.643425004323134
SMR,1997,..
STP,1997,0.996325185039922
SAU,1997,1.10376393239287
SEN,1997,3.04560103485423
SRB,1997,7.2073798394178
SYC,1997,12.193641751411
SLE,1997,-5.87708078884501
SGP,1997,8.31620911124497
SXM,1997,..
SVK,1997,5.92583708362997
SVN,1997,5.04979345664498
SLB,1997,-0.914077188158132
SOM,1997,1.18049184646434
ZAF,1997,2.60000000146347
SSD,1997,..
ESP,1997,3.70249462716615
LKA,1997,6.40539969571286
KNA,1997,6.82396677607342
LCA,1997,-0.694130142059308
MAF,1997,..
VCT,1997,3.50515087270627
SDN,1997,18.3126571850273
SUR,1997,5.6999976832949
SWE,1997,3.07052659296374
CHE,1997,2.26132523902862
SYR,1997,5.0238045081104
TJK,1997,1.68067413588066
TZA,1997,3.52527818941036
THA,1997,-2.75357515314082
TLS,1997,3.99999999999984
TGO,1997,14.3773775705837
TON,1997,1.22344961737785
TTO,1997,7.52285462627518
TUN,1997,5.44094350107467
TUR,1997,7.57766364407608
TKM,1997,-11.4000002276613
TCA,1997,..
TUV,1997,10.0033027825943
UGA,1997,5.10000186476283
UKR,1997,-2.99999999842365
ARE,1997,8.1903986491688
GBR,1997,4.92492865169534
USA,1997,4.44712794186451
URY,1997,8.54768320111596
UZB,1997,5.19999999656402
VUT,1997,4.90681267768768
VEN,1997,6.37093140101881
VNM,1997,8.1520841433542
VIR,1997,..
PSE,1997,14.667225162375
YEM,1997,5.23111204040379
ZMB,1997,3.81400749718355
ZWE,1997,2.68059417871629
AFE,1997,3.83877754516632
AFW,1997,4.44702715320035
ARB,1997,4.94370376893526
CSS,1997,3.39155359893778
CEB,1997,2.31365177673806
EAR,1997,4.80980970000336
EAS,1997,4.05442243934627
EAP,1997,7.34262879772282
TEA,1997,7.34187832183683
EMU,1997,2.72141612537315
ECS,1997,3.07603084913983
ECA,1997,5.53323283364244
TEC,1997,2.93810210811081
EUU,1997,2.65318759689679
FCS,1997,4.54104098108053
HPC,1997,5.58070096992007
HIC,1997,3.47761192572679
IBD,1997,5.35600594664558
IBT,1997,5.21806590656581
IDB,1997,2.0020170424401
IDX,1997,5.51602530064146
IDA,1997,3.76212878432776
LTE,1997,5.59481880377923
LCN,1997,5.39049160652092
LAC,1997,5.28283210805557
TLA,1997,5.4523883204926
LDC,1997,5.3946908413882
LMY,1997,5.63831060265734
LIC,1997,6.19492450867223
LMC,1997,3.97564420529457
MEA,1997,4.0778323130958
MNA,1997,3.94112739334997
TMN,1997,3.86129019352862
MIC,1997,5.62701038208182
NAC,1997,4.43422465058438
INX,1997,..
OED,1997,3.63431406278576
OSS,1997,4.75494456701153
PSS,1997,-1.16139324449304
PST,1997,3.42663576970492
PRE,1997,6.31637790289558
SST,1997,4.09333105715524
SAS,1997,3.69457655771095
TSA,1997,3.69457655771095
SSF,1997,4.08240046540315
SSA,1997,4.07344259478054
TSS,1997,4.08240046540318
UMC,1997,6.07505652549078
WLD,1997,3.92971386087351
,1997,
,1997,
,1997,
,1997,
,1997,
AFG,1998,..
ALB,1998,8.82942375839806
DZA,1998,5.10000360896734
ASM,1998,..
AND,1998,3.19479339289236
AGO,1998,4.69114645093552
ATG,1998,4.73122907530947
ARG,1998,3.85017885156228
ARM,1998,7.29999998770998
ABW,1998,1.99198444906199
AUS,1998,4.66325162994434
AUT,1998,3.58142581460447
AZE,1998,9.99999961153691
BHS,1998,4.71679855496301
BHR,1998,4.79000278855499
BGD,1998,5.1770268731498
BRB,1998,3.72846490100282
BLR,1998,8.39999134340503
BEL,1998,1.96180827198427
BLZ,1998,3.89302166252752
BEN,1998,3.96101213832645
BMU,1998,3.90000009423035
BTN,1998,5.91403082284438
BOL,1998,5.02935475543072
BIH,1998,16.6163744979847
BWA,1998,0.443663586075374
BRA,1998,0.338097901207306
VGB,1998,..
BRN,1998,-0.558508851097471
BGR,1998,3.78912136387723
BFA,1998,7.30771963496896
BDI,1998,4.74999999509613
CPV,1998,12.5172857879884
KHM,1998,4.68163210424272
CMR,1998,4.72553484802563
CAN,1998,3.89288652990767
CYM,1998,..
CAF,1998,4.70014237879329
TCD,1998,6.95157991354007
CHI,1998,..
CHL,1998,4.18088662724911
CHN,1998,7.84595178729862
COL,1998,0.569784088434517
COM,1998,1.28251579338536
COD,1998,-1.62415404478989
COG,1998,3.73755276980884
CRI,1998,7.15530857838903
CIV,1998,4.26390594437231
HRV,1998,2.2469758094151
CUB,1998,0.159146050158526
CUW,1998,..
CYP,1998,6.11084674642566
CZE,1998,-0.356566596194511
DNK,1998,2.21815874223761
DJI,1998,..
DMA,1998,3.77422683919843
DOM,1998,6.71447771177176
ECU,1998,3.26652940374674
EGY,1998,5.575497460986
SLV,1998,2.65227730016461
GNQ,1998,23.7744823299607
ERI,1998,1.77258309100318
EST,1998,4.33982551026151
SWZ,1998,2.60403940132949
ETH,1998,-3.45813913371742
FRO,1998,..
FJI,1998,1.30000045153811
FIN,1998,5.45718050065875
FRA,1998,3.58865942535427
PYF,1998,1.73337439996173
GAB,1998,3.47783358718901
GMB,1998,3.49999870205306
GEO,1998,3.10150969616576
DEU,1998,2.01393278519326
GHA,1998,4.70039078427911
GIB,1998,..
GRC,1998,3.8949047445029
GRL,1998,7.75798174482551
GRD,1998,11.7535029919192
GUM,1998,..
GTM,1998,4.99352780305848
GIN,1998,3.64412124205991
GNB,1998,-22.4457270639668
GUY,1998,-1.67910449189729
HTI,1998,2.18184032957123
HND,1998,3.59023303357911
HKG,1998,-5.88268986903378
HUN,1998,3.90000450119636
ISL,1998,7.36280095338691
IND,1998,6.18441582172117
IDN,1998,-13.126725493152
IRN,1998,2.08001178030293
IRQ,1998,34.8570951350526
IRL,1998,8.76612168705877
IMN,1998,13.5000059594272
ISR,1998,4.11555506859686
ITA,1998,1.81061516197623
JAM,1998,-2.33455354337816
JPN,1998,-1.27033049463975
JOR,1998,3.01217269046565
KAZ,1998,-1.89999999942479
KEN,1998,3.29021372249065
KIR,1998,3.954802259887
PRK,1998,..
KOR,1998,-5.12944816520964
XKX,1998,..
KWT,1998,3.66205472795443
KGZ,1998,2.12183528473682
LAO,1998,3.96760809197698
LVA,1998,6.33593778412593
LBN,1998,3.66572378505683
LSO,1998,1.53765589433743
LBR,1998,30.208131021194
LBY,1998,-3.55224471249835
LIE,1998,7.76126283694691
LTU,1998,7.47575872433057
LUX,1998,6.67451218969963
MAC,1998,-4.57104669618245
MDG,1998,3.91707460516817
MWI,1998,3.89525350565094
MYS,1998,-7.35941518817556
MDV,1998,7.49468315744146
MLI,1998,7.57166763990284
MLT,1998,5.12560123053601
MHL,1998,-0.674122601693895
MRT,1998,2.77780478428373
MUS,1998,6.07194017756214
MEX,1998,6.18507893082885
FSM,1998,2.8505158599975
MDA,1998,-6.54219207711182
MCO,1998,3.50326528870077
MNG,1998,3.33993659935817
MNE,1998,4.90000584633145
MAR,1998,7.23855267691987
MOZ,1998,10.3692324974977
MMR,1998,5.86621315328905
NAM,1998,3.29158562064818
NRU,1998,-11.7880348263833
NPL,1998,3.01638947539399
NLD,1998,4.66391716015247
NCL,1998,-3.20027552726621
NZL,1998,0.85907461138774
NIC,1998,3.71168146396694
NER,1998,9.97261495642444
NGA,1998,2.58125410192935
MKD,1998,3.37873564718296
MNP,1998,..
NOR,1998,2.66868662298907
OMN,1998,2.6423380320232
PAK,1998,2.55023429817393
PLW,1998,1.99995868105047
PAN,1998,7.34150083425158
PNG,1998,-3.76911321783457
PRY,1998,0.0680377558080636
PER,1998,-0.391537555833821
PHL,1998,-0.514090599541888
POL,1998,4.64051496169573
PRT,1998,4.80796297573329
PRI,1998,5.5307256117983
QAT,1998,11.2186524466919
ROU,1998,-2.02981290571721
RUS,1998,-5.2999616266239
RWA,1998,8.8586694922997
WSM,1998,2.19488971786478
SMR,1998,7.4656188605108
STP,1998,2.49998397509508
SAU,1998,2.89334623517729
SEN,1998,5.89847931769205
SRB,1998,3.3408773579261
SYC,1998,2.4674409352512
SLE,1998,1.78501279504479
SGP,1998,-2.19101500611274
SXM,1998,..
SVK,1998,4.07609747887876
SVN,1998,3.27936544351304
SLB,1998,1.2915122493724
SOM,1998,6.58649325343141
ZAF,1998,0.50000000034143
SSD,1998,..
ESP,1998,4.39310073452258
LKA,1998,4.69842304772052
KNA,1998,-0.486745779185156
LCA,1998,6.28647121511862
MAF,1998,..
VCT,1998,4.0901949332585
SDN,1998,4.30850425525036
SUR,1998,2.30000165105389
SWE,1998,4.31183635326269
CHE,1998,3.0299691703928
SYR,1998,6.78530452433867
TJK,1998,5.31286765940042
TZA,1998,3.70851159859504
THA,1998,-7.63403528600102
TLS,1998,-2
TGO,1998,-2.29987656784601
TON,1998,2.45875910300609
TTO,1998,8.1245639965458
TUN,1998,4.78376247825665
TUR,1998,2.40415025686937
TKM,1998,7.10000034386493
TCA,1998,..
TUV,1998,15.5011661260488
UGA,1998,4.90526548451564
UKR,1998,-1.90000000214164
ARE,1998,0.291994342094142
GBR,1998,3.41426987375397
USA,1998,4.48313334577439
URY,1998,4.51889009679091
UZB,1998,4.30000000106287
VUT,1998,1.17685436113621
VEN,1998,0.29405516051952
VNM,1998,5.76445545848843
VIR,1998,..
PSE,1998,14.3342034755528
YEM,1998,6.00669459871877
ZMB,1998,-0.38574614579035
ZWE,1998,2.88521179619663
AFE,1998,1.75837456448082
AFW,1998,3.60931183693687
ARB,1998,4.8477221647276
CSS,1998,3.57732737001754
CEB,1998,2.68010074633438
EAR,1998,2.46188702894672
EAS,1998,0.4509689638341
EAP,1998,2.89374658858372
TEA,1998,2.89341564751571
EMU,1998,3.03273457416297
ECS,1998,2.62819632914982
ECA,1998,2.26391497933412
TEC,1998,-0.639003388285531
EUU,1998,3.0107970877602
FCS,1998,4.93316544230053
HPC,1998,3.51393431298546
HIC,1998,2.73343652323356
IBD,1998,2.66191329823951
IBT,1998,2.7286150249106
IDB,1998,2.69888004050394
IDX,1998,4.1610958694599
IDA,1998,3.44366087698194
LTE,1998,2.83951356079012
LCN,1998,2.97982780870831
LAC,1998,2.78551305887996
TLA,1998,2.94019872651138
LDC,1998,4.03244604675952
LMY,1998,3.29985017779212
LIC,1998,4.05631696392152
LMC,1998,4.52638628571285
MEA,1998,4.38744845858388
MNA,1998,5.95739437057897
TMN,1998,5.88855644831432
MIC,1998,3.28441471401956
NAC,1998,4.43709125340506
INX,1998,..
OED,1998,3.03511819168524
OSS,1998,4.64662179492015
PSS,1998,1.46567182855604
PST,1998,2.84051067042299
PRE,1998,6.96812412025774
SST,1998,4.24131133989229
SAS,1998,5.4451638978128
TSA,1998,5.4451638978128
SSF,1998,2.50232977747353
SSA,1998,2.50237131420774
TSS,1998,2.50232977747353
UMC,1998,2.95424100595896
WLD,1998,2.85392534426956
,1998,
,1998,
,1998,
,1998,
,1998,
AFG,1999,..
ALB,1999,12.8908036407763
DZA,1999,3.20000155385381
ASM,1999,..
AND,1999,4.0990789217793
AGO,1999,2.18148971840458
ATG,1999,3.7077084764946
ARG,1999,-3.38545704063269
ARM,1999,3.30000000058166
ABW,1999,1.2380418420716
AUS,1999,5.02764746946789
AUT,1999,3.55633124664172
AZE,1999,7.40000129958564
BHS,1999,7.14410390677141
BHR,1999,4.29999896037758
BGD,1999,4.67015636882111
BRB,1999,0.334655428854731
BLR,1999,3.39999924144169
BEL,1999,3.54274346363066
BLZ,1999,9.42319137710659
BEN,1999,5.34144937204417
BMU,1999,3.38264701972184
BTN,1999,7.98397188373259
BOL,1999,0.426885422588825
BIH,1999,9.52157018578963
BWA,1999,9.66724070276106
BRA,1999,0.467937566477133
VGB,1999,..
BRN,1999,3.05215714160208
BGR,1999,-8.39609256986793
BFA,1999,7.39523780111931
BDI,1999,-1.00999999649815
CPV,1999,11.2226484455351
KHM,1999,12.7053811379871
CMR,1999,4.51130422140731
CAN,1999,5.14100348008584
CYM,1999,..
CAF,1999,3.59997490432274
TCD,1999,-0.682850217297741
CHI,1999,..
CHL,1999,-0.273631397756063
CHN,1999,7.6616515004031
COL,1999,-4.20401524244947
COM,1999,1.92440871212295
COD,1999,-4.2701408311335
COG,1999,-2.58219935813743
CRI,1999,4.21481116768969
CIV,1999,1.16685998202273
HRV,1999,-0.855873169636425
CUB,1999,6.18875530685064
CUW,1999,..
CYP,1999,4.99796042248005
CZE,1999,1.38414894342924
DNK,1999,2.94802216063901
DJI,1999,..
DMA,1999,0.354079012075843
DOM,1999,5.94004913628554
ECU,1999,-4.73938579085591
EGY,1999,6.05343878467555
SLV,1999,2.16203373722973
GNQ,1999,25.6640154410418
ERI,1999,0.0134800959108077
EST,1999,-0.425025156762118
SWZ,1999,2.95087521148541
ETH,1999,5.16214582105535
FRO,1999,..
FJI,1999,8.79999871927239
FIN,1999,4.37957572274557
FRA,1999,3.42137379882455
PYF,1999,1.89053278745592
GAB,1999,-8.93262280230105
GMB,1999,6.39999905009302
GEO,1999,2.86729567454968
DEU,1999,1.88726115399444
GHA,1999,4.39999682545296
GIB,1999,..
GRC,1999,3.07259703519252
GRL,1999,1.37788444524006
GRD,1999,6.89836243368677
GUM,1999,..
GTM,1999,3.8470621889051
GIN,1999,3.81200403347202
GNB,1999,16.8150212656387
GUY,1999,2.96015180311224
HTI,1999,2.71024801048499
HND,1999,-0.735651085447699
HKG,1999,2.50670497406466
HUN,1999,3.07102686649078
ISL,1999,4.03492352675367
IND,1999,8.84575555939531
IDN,1999,0.791126082561647
IRN,1999,2.00269623308067
IRQ,1999,17.5822660101985
IRL,1999,10.5298862914028
IMN,1999,13.6999970168254
ISR,1999,3.33049252877015
ITA,1999,1.6257275993546
JAM,1999,1.04767387073792
JPN,1999,-0.333929957747415
JOR,1999,3.38953079405088
KAZ,1999,2.69999999784199
KEN,1999,2.30538859522412
KIR,1999,-3.80434782608695
PRK,1999,..
KOR,1999,11.4669424267425
XKX,1999,..
KWT,1999,-1.78900912450079
KGZ,1999,3.655789399748
LAO,1999,7.30637607138169
LVA,1999,2.7561742164455
LBN,1999,-0.525584634783087
LSO,1999,0.476025052201194
LBR,1999,21.7414478849784
LBY,1999,0.749659246044331
LIE,1999,10.4109232010236
LTU,1999,-1.14157115625557
LUX,1999,8.17518156276316
MAC,1999,-2.35823456293002
MDG,1999,4.69922703680521
MWI,1999,3.04227813637046
MYS,1999,6.13761201057692
MDV,1999,6.17565582696746
MLI,1999,5.70094365419142
MLT,1999,4.71997488242206
MHL,1999,-1.33470542238015
MRT,1999,3.67317832322402
MUS,1999,2.61093234413026
MEX,1999,2.75503039300564
FSM,1999,1.37443838961255
MDA,1999,-3.36825447657218
MCO,1999,3.30054146118171
MNG,1999,3.07036901086266
MNE,1999,-9.39999812434989
MAR,1999,1.6970614772566
MOZ,1999,11.816986527255
MMR,1999,10.9451299817104
NAM,1999,3.36927842445498
NRU,1999,-6.56819031491912
NPL,1999,4.41257328041399
NLD,1999,5.03404815181835
NCL,1999,0.900172519173495
NZL,1999,5.37596118390373
NIC,1999,7.03597046350201
NER,1999,-0.2195625179166
NGA,1999,0.584126892918917
MKD,1999,4.33902791307588
MNP,1999,..
NOR,1999,2.07204717075879
OMN,1999,0.331495569608137
PAK,1999,3.66013273943236
PLW,1999,-5.39998061932361
PAN,1999,3.9172067072643
PNG,1999,1.85555399408817
PRY,1999,-1.36607971240079
PER,1999,1.49491064308833
PHL,1999,3.34645118398267
POL,1999,4.65489185182125
PRT,1999,3.90657744002579
PRI,1999,5.3896999277721
QAT,1999,4.28406435483808
ROU,1999,-0.376660705758994
RUS,1999,6.39991469144101
RWA,1999,4.35188832339955
WSM,1999,2.18543437397388
SMR,1999,9.04936014625228
STP,1999,2.50000583845636
SAU,1999,-3.76325345131697
SEN,1999,6.28330825030987
SRB,1999,-9.4241616060844
SYC,1999,1.87200510893879
SLE,1999,-1.97928687397459
SGP,1999,5.71837175710837
SXM,1999,..
SVK,1999,-0.105914962121687
SVN,1999,5.3326665718437
SLB,1999,-0.485730727999851
SOM,1999,7.31829550411615
ZAF,1999,2.39999999746338
SSD,1999,..
ESP,1999,4.4905533784064
LKA,1999,4.30054049813373
KNA,1999,3.21988642181456
LCA,1999,2.67060351127419
MAF,1999,..
VCT,1999,2.71031071289156
SDN,1999,3.10409561549652
SUR,1999,-1.4000004700581
SWE,1999,4.24718414367548
CHE,1999,1.66270128418284
SYR,1999,-3.55344987109004
TJK,1999,3.69955071665851
TZA,1999,4.86386375362282
THA,1999,4.57230775115542
TLS,1999,-35.4524361948956
TGO,1999,2.48175143584908
TON,1999,3.71088096709073
TTO,1999,8.02481764350063
TUN,1999,6.05463447898158
TUR,1999,-3.26316840597104
TKM,1999,16.4999994972271
TCA,1999,..
TUV,1999,-1.56387082399142
UGA,1999,8.05394837724197
UKR,1999,-0.200000000106499
ARE,1999,2.90221363963286
GBR,1999,3.06617612499225
USA,1999,4.78842505322162
URY,1999,-1.52094591992036
UZB,1999,4.30000000179396
VUT,1999,0.337293221894313
VEN,1999,-5.97045814641
VNM,1999,4.77358688344989
VIR,1999,..
PSE,1999,8.28042940371661
YEM,1999,3.77553049612634
ZMB,1999,4.6501897463741
ZWE,1999,-0.817821033045107
AFE,1999,2.65595905631972
AFW,1999,1.54502414558617
ARB,1999,1.8588359749504
CSS,1999,3.94148701146801
CEB,1999,1.90691631470843
EAR,1999,2.09228290682346
EAS,1999,3.73739182612644
EAP,1999,6.37890766471617
TEA,1999,6.3778102946479
EMU,1999,2.94861173338606
ECS,1999,2.87787043863051
ECA,1999,-1.18718049002545
TEC,1999,2.46685080544692
EUU,1999,2.94869133212534
FCS,1999,3.11434483184915
HPC,1999,3.13551180358856
HIC,1999,3.52472842953367
IBD,1999,3.74561844134425
IBT,1999,3.6745082226163
IDB,1999,2.11061454748925
IDX,1999,3.68475289972241
IDA,1999,2.91796403013898
LTE,1999,4.62191904316059
LCN,1999,0.679480475990871
LAC,1999,0.527478036901812
TLA,1999,0.449368149773704
LDC,1999,4.07733332308256
LMY,1999,3.64169336486857
LIC,1999,2.67322877800227
LMC,1999,5.35980112075458
MEA,1999,1.99594702634631
MNA,1999,4.31666994965536
TMN,1999,4.28149904262204
MIC,1999,3.66160226282084
NAC,1999,4.81501741432217
INX,1999,..
OED,1999,3.42548737825116
OSS,1999,2.71697183181871
PSS,1999,4.37703801126578
PST,1999,3.52845695774428
PRE,1999,4.27153207955939
SST,1999,3.06817237819547
SAS,1999,7.51266493316606
TSA,1999,7.51266493316606
SSF,1999,2.2046139297901
SSA,1999,2.20500978059266
TSS,1999,2.20461392979006
UMC,1999,3.20324821465057
WLD,1999,3.54971735296617
,1999,
,1999,
,1999,
,1999,
,1999,
AFG,2000,..
ALB,2000,6.94621659244254
DZA,2000,3.80000000133005
ASM,2000,..
AND,2000,3.52836236122388
AGO,2000,3.05462423430785
ATG,2000,6.20349167681688
ARG,2000,-0.78899893905691
ARM,2000,5.90000000312092
ABW,2000,7.62292064930222
AUS,2000,3.92151782931303
AUT,2000,3.37572214708477
AZE,2000,11.0999991434346
BHS,2000,4.14841930754267
BHR,2000,5.30007005600883
BGD,2000,5.29329471892532
BRB,2000,4.44718962322422
BLR,2000,5.80000336082973
BEL,2000,3.71667938420875
BLZ,2000,12.2406140290649
BEN,2000,5.85771420543269
BMU,2000,9.31715641086083
BTN,2000,3.35506830487249
BOL,2000,2.50781080899483
BIH,2000,5.41431594987489
BWA,2000,1.98769583378552
BRA,2000,4.38794944745618
VGB,2000,..
BRN,2000,2.84942185782727
BGR,2000,4.58722685869408
BFA,2000,1.88847388906525
BDI,2000,-0.856864058424151
CPV,2000,14.2848688450919
KHM,2000,9.99358032294613
CMR,2000,3.83241779430614
CAN,2000,5.13853918593026
CYM,2000,..
CAF,2000,-2.48943244028874
TCD,2000,-0.879681025444839
CHI,2000,..
CHL,2000,4.9716214885003
CHN,2000,8.49009340597647
COL,2000,2.92486148176778
COM,2000,10.847878616072
COD,2000,-6.91092731652101
COG,2000,7.5759803952642
CRI,2000,3.86871809125479
CIV,2000,-0.265789462275947
HRV,2000,2.95627461433136
CUB,2000,5.91476001879718
CUW,2000,..
CYP,2000,5.96531031488554
CZE,2000,4.00102863502944
DNK,2000,3.74686259540198
DJI,2000,..
DMA,2000,2.3402193206939
DOM,2000,4.6617622800146
ECU,2000,1.0918015643576
EGY,2000,6.37000382991766
SLV,2000,1.12790697674419
GNQ,2000,18.2137799569674
ERI,2000,-3.14198590251638
EST,2000,10.0876344406951
SWZ,2000,1.76017376022224
ETH,2000,6.07321747957957
FRO,2000,..
FJI,2000,-1.69999841605511
FIN,2000,5.7733624584817
FRA,2000,3.92366922704063
PYF,2000,3.24541101308193
GAB,2000,-1.88296639760897
GMB,2000,5.50000021632955
GEO,2000,1.84038117927339
DEU,2000,2.91250296366708
GHA,2000,3.70000008164408
GIB,2000,..
GRC,2000,3.91977052993795
GRL,2000,7.10159688181619
GRD,2000,4.88795213650562
GUM,2000,..
GTM,2000,3.6088687174876
GIN,2000,2.50306056299607
GNB,2000,1.10027814955129
GUY,2000,-1.36380390261873
HTI,2000,0.870059259424892
HND,2000,7.29128815869618
HKG,2000,7.6634406887425
HUN,2000,4.47919473197571
ISL,2000,4.98504277020335
IND,2000,3.84099115659129
IDN,2000,4.92006774777576
IRN,2000,5.84552747587396
IRQ,2000,16.9216656903831
IRL,2000,9.40352467698926
IMN,2000,5.30000152552805
ISR,2000,8.67165527699174
ITA,2000,3.78695514323979
JAM,2000,0.87870354796236
JPN,2000,2.76464755143648
JOR,2000,4.24571192079179
KAZ,2000,9.80000000214156
KEN,2000,0.599695390807426
KIR,2000,6.77966101694916
PRK,2000,..
KOR,2000,9.06083332508534
XKX,2000,..
KWT,2000,4.69458187079211
KGZ,2000,5.44333663288322
LAO,2000,5.79878232861959
LVA,2000,5.67574131186166
LBN,2000,1.34187161970405
LSO,2000,3.87554677576694
LBR,2000,28.6159333495884
LBY,2000,3.6792704082
LIE,2000,3.22019308239609
LTU,2000,3.69552542107776
LUX,2000,6.93813024939334
MAC,2000,5.74661120275405
MDG,2000,4.45685893956946
MWI,2000,1.57607762407666
MYS,2000,8.85886816969386
MDV,2000,3.84581023205122
MLI,2000,-0.0608349718131223
MLT,2000,19.6812693767412
MHL,2000,2.45442785042576
MRT,2000,-3.91802587923293
MUS,2000,8.20279174865273
MEX,2000,5.02928399378261
FSM,2000,4.83390378617111
MDA,2000,2.10771608200733
MCO,2000,3.91022917641209
MNG,2000,1.14606213709108
MNE,2000,3.10000005928039
MAR,2000,2.58218091499747
MOZ,2000,0.766234955773442
MMR,2000,13.7459305561226
NAM,2000,3.49218336365178
NRU,2000,-6.8561929490339
NPL,2000,6.19999998192236
NLD,2000,4.1956424978691
NCL,2000,2.10010882688805
NZL,2000,2.87059022192307
NIC,2000,4.10159025073438
NER,2000,-1.20847774100575
NGA,2000,5.01593475931159
MKD,2000,4.54913578288874
MNP,2000,..
NOR,2000,3.31894567098156
OMN,2000,6.55106688508485
PAK,2000,4.2600880111325
PLW,2000,-2.60390209580014
PAN,2000,2.71537380193523
PNG,2000,-2.49484199260023
PRY,2000,-2.31414056819045
PER,2000,2.69437139806912
PHL,2000,4.38250483347254
POL,2000,4.56098540978283
PRT,2000,3.81617806346979
PRI,2000,3.27196452862317
QAT,2000,8.02812548290528
ROU,2000,2.4612634592269
RUS,2000,10.0000668136515
RWA,2000,8.3708851319076
WSM,2000,5.09304469244418
SMR,2000,2.17937971500419
STP,2000,0.448368349123342
SAU,2000,5.62541316747544
SEN,2000,3.88721095816793
SRB,2000,6.13181308953254
SYC,2000,4.25319834931828
SLE,2000,6.6527296593931
SGP,2000,9.03831632555163
SXM,2000,..
SVK,2000,1.16652651824111
SVN,2000,3.67237154968245
